class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Passeriformes,Tyrannidae,Phyllomyias,uropygialis,-999,Tawny-rumped Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992","Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phyllomyias,virescens,-999,Greenish Tyrannulet,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phyllomyias,zeledoni,-999,White-fronted Tyrannulet,-999,-999,-999,"Dunning, 1992 from median of 3(Dunning, 1992, Dunning, 1992, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992 from median of 3(Dunning, 1992, Dunning, 1992, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,beckeri,-999,Bahia Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,ceciliae,-999,Alagoas Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,difficilis,-999,Serra do Mar Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,eximius,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,flaviventris,-999,Rufous-lored Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,flavovirens,-999,Panamanian Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,gualaquizae,-999,Ecuadorian Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,kronei,-999,Restinga Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,nigrifrons,-999,Black-fronted Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,oustaleti,-999,Oustalet's Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,parkeri,-999,Cinnamon-faced Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,paulista,-999,Sao Paulo Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,roquettei,-999,Minas Gerais Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,superciliaris,-999,Rufous-browed Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992","Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,sylviolus,-999,Bay-ringed Tyrannulet,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,ventralis,-999,Mottle-cheeked Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Phylloscartes,virescens,-999,Olive-green Tyrannulet,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Piprites,chloris,-999,Wing-barred Piprites,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Piprites,griseiceps,-999,Grey-headed Piprites,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Piprites,pileata,-999,Black-capped Piprites,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pitangus,sulphuratus,-999,Great Kiskadee,-999,"mean of Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004 & Szekely, Lislevand, and Figuerola, 2007 from median of 4(Bennett, 1986, Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004, Szekely, Lislevand, and Figuerola, 2007, Jetz, Sekercioglu, and Bohning-Gaese, 2008)","Bennett, 1986","Dunning, 1992 from median of 4(Dunning, 1992, Dunning, 1992, Bennett, 1986, Szekely, Lislevand, and Figuerola, 2007)",-999,-999,-999,-999,-999,"mean of Bennett, 1986 and Szekely, Lislevand, and Figuerola, 2007",-999,-999,-999,-999,-999,"Bennett, 1986","Bennett, 1986","Dunning, 1992 from median of 3(Dunning, 1992, Dunning, 1992, Szekely, Lislevand, and Figuerola, 2007)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Platyrinchus,cancrominus,-999,Stub-tailed Spadebill,-999,"mean of Jetz, Sekercioglu, and Bohning-Gaese, 2008 and Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Platyrinchus,coronatus,-999,Golden-crowned Spadebill,-999,"mean of Jetz, Sekercioglu, and Bohning-Gaese, 2008 and Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004",-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Platyrinchus,flavigularis,-999,Yellow-throated Spadebill,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Platyrinchus,leucoryphus,-999,Russet-winged Spadebill,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Platyrinchus,mystaceus,-999,White-throated Spadebill,-999,"mean of Jetz, Sekercioglu, and Bohning-Gaese, 2008 and Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004",-999,"Bennett, 1986 from median of 3(Dunning, 1992, Bennett, 1986, Dunning, 1992)",-999,-999,-999,-999,-999,"Bennett, 1986",-999,-999,-999,-999,-999,"Bennett, 1986","Bennett, 1986","Dunning, 1992 from median of 3(Dunning, 1992, Bennett, 1986, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Platyrinchus,platyrhynchos,-999,White-crested Spadebill,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Platyrinchus,saturatus,-999,Cinnamon-crested Spadebill,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,albifacies,-999,White-cheeked Tody-Flycatcher,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,calopterus,-999,Golden-winged Tody-Flycatcher,-999,-999,-999,"Dunning, 1992 from median of 3(Dunning, 1992, Dunning, 1992, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,capitalis,-999,Black-and-white Tody-Flycatcher,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,fumifrons,-999,Smoky-fronted Tody-Flycatcher,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,latirostris,-999,Rusty-fronted Tody-Flycatcher,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,luluae,-999,Lulu's Tody-Flycatcher,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,plumbeiceps,-999,Ochre-faced Tody-Flycatcher,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,ruficeps,-999,Rufous-crowned Tody-Flycatcher,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,russatus,-999,Ruddy Tody-Flycatcher,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Poecilotriccus,sylvia,-999,Slaty-headed Tody-Flycatcher,-999,"mean of Jetz, Sekercioglu, and Bohning-Gaese, 2008 and Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004",-999,"Dunning, 1992",-999,-999,-999,-999,-999,"Bennett, 1986","Bennett, 1986","Bennett, 1986",-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pogonotriccus,chapmani,-999,Chapman's Bristle Tyrant,-999,-999,-999,"Dunning, 1992 from median of 4(Dunning, 1992, Dunning, 1992, Dunning, 1992, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pogonotriccus,lanyoni,-999,Antioquia Bristle Tyrant,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pogonotriccus,ophthalmicus,-999,Marble-faced Bristle Tyrant,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pogonotriccus,orbitalis,-999,Spectacled Bristle Tyrant,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992","Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pogonotriccus,poecilotis,-999,Variegated Bristle Tyrant,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pogonotriccus,venezuelanus,-999,Venezuelan Bristle Tyrant,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Polioxolmis,rufipennis,-999,Rufous-webbed Bush Tyrant,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Polystictus,pectoralis,-999,Bearded Tachuri,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Polystictus,superciliaris,-999,Grey-backed Tachuri,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudelaenia,leucospodia,-999,Grey-and-white Tyrannulet,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudocolopteryx,acutipennis,-999,Subtropical Doradito,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudocolopteryx,dinelliana,-999,Dinelli's Doradito,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudocolopteryx,flaviventris,-999,Warbling Doradito,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudocolopteryx,sclateri,-999,Crested Doradito,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudotriccus,pelzelni,-999,Bronze-olive Pygmy Tyrant,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudotriccus,ruficeps,-999,Rufous-headed Pygmy Tyrant,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pseudotriccus,simplex,-999,Hazel-fronted Pygmy Tyrant,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pyrocephalus,rubinus,-999,Vermilion Flycatcher,"mean of Bennett, 1986 and de Magalhaes and Costa, 2009","mean of Szekely, Lislevand, and Figuerola, 2007 & de Magalhaes and Costa, 2009 from median of 4(Jetz, Sekercioglu, and Bohning-Gaese, 2008, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986, de Magalhaes and Costa, 2009)","mean of Bennett, 1986 and de Magalhaes and Costa, 2009","mean of Wasser, D.E. and P.W. Sherman, 2010 & Dunning, 1992 from median of 6(Wasser, D.E. and P.W. Sherman, 2010, Dunning, 1992, Dunning, 1992, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986, de Magalhaes and Costa, 2009)","Lutmerding, J.A. and A.S. Love, 2013",-999,-999,"de Magalhaes and Costa, 2009",-999,"Bennett, 1986","mean of Bennett, 1986 and de Magalhaes and Costa, 2009","Bennett, 1986","mean of Carey, J.R. and D.S. Judge, 2002 & Wasser, D.E. and P.W. Sherman, 2010 from median of 4(Lutmerding, J.A. and A.S. Love, 2013, Wasser, D.E. and P.W. Sherman, 2010, Carey, J.R. and D.S. Judge, 2002, de Magalhaes and Costa, 2009)","de Magalhaes and Costa, 2009",-999,"Szekely, Lislevand, and Figuerola, 2007","Szekely, Lislevand, and Figuerola, 2007","mean of Dunning, 1992 & Bennett, 1986 from median of 4(Wasser, D.E. and P.W. Sherman, 2010, Dunning, 1992, Dunning, 1992, Bennett, 1986)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pyrrhomyias,cinnamomea,-999,-999,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Pyrrhomyias,cinnamomeus,-999,Cinnamon Flycatcher,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Ramphotrigon,fuscicauda,-999,Dusky-tailed Flatbill,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Ramphotrigon,megacephalum,-999,Large-headed Flatbill,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Ramphotrigon,ruficauda,-999,Rufous-tailed Flatbill,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Rhynchocyclus,brevirostris,-999,Eye-ringed Flatbill,-999,"mean of Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004 and Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Rhynchocyclus,fulvipectus,-999,Fulvous-breasted Flatbill,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Rhynchocyclus,olivaceus,-999,Olivaceous Flatbill,-999,"Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Tyrannidae,Rhynchocyclus,pacificus,-999,Pacific Flatbill,-999,"mean of Pereira, H.M., Daily, G.C. and J. Roughgarden, 2004 and Jetz, Sekercioglu, and Bohning-Gaese, 2008",-999,"Dunning, 1992 from median of 3(Dunning, 1992, Dunning, 1992, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992 from median of 3(Dunning, 1992, Dunning, 1992, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
